STATION,LINENAME,DATE,TIME,ENTRIES,EXITS
BEDFORD AV,L,02/21/2017,07:00:00,21738470,0011513284                                             
BEDFORD AV,L,02/21/2017,11:00:00,21739786,0011513656                                             
BEDFORD AV,L,02/21/2017,15:00:00,21740318,0011514091                                             
BEDFORD AV,L,02/21/2017,19:00:00,21741138,0011515124                                             
BEDFORD AV,L,02/21/2017,23:00:00,21741591,0011516020                                             
BEDFORD AV,L,02/22/2017,03:00:00,21741778,0011516126                                             
BEDFORD AV,L,02/22/2017,07:00:00,21741848,0011516302                                             
BEDFORD AV,L,02/22/2017,11:00:00,21743389,0011516602                                             
BEDFORD AV,L,02/22/2017,15:00:00,21743971,0011517029                                             
BEDFORD AV,L,02/22/2017,19:00:00,21745039,0011518116                                             
BEDFORD AV,L,02/22/2017,23:00:00,21745699,0011519194                                             
BEDFORD AV,L,02/23/2017,03:00:00,21745979,0011519343                                             
BEDFORD AV,L,02/23/2017,07:00:00,21746065,0011519513                                             
BEDFORD AV,L,02/23/2017,11:00:00,21747447,0011519963                                             
BEDFORD AV,L,02/23/2017,15:00:00,21748085,0011520406                                             
BEDFORD AV,L,02/23/2017,19:00:00,21748835,0011521200                                             
BEDFORD AV,L,02/23/2017,23:00:00,21749666,0011521951                                             
BEDFORD AV,L,02/24/2017,03:00:00,21749956,0011522108                                             
BEDFORD AV,L,02/24/2017,07:00:00,21750054,0011522268                                             
BEDFORD AV,L,02/24/2017,08:03:08,21750257,0011522385                                             
BEDFORD AV,L,02/24/2017,11:00:00,21751341,0011522675                                             
BEDFORD AV,L,02/24/2017,15:00:00,21751814,0011523211                                             
BEDFORD AV,L,02/24/2017,19:00:00,21752978,0011524156                                             
BEDFORD AV,L,02/24/2017,23:00:00,21753802,0011525089                                             
BEDFORD AV,L,02/18/2017,03:00:00,6468091,0001297050                                             
BEDFORD AV,L,02/18/2017,07:00:00,6468240,0001297108                                             
BEDFORD AV,L,02/18/2017,11:00:00,6468796,0001297282                                             
BEDFORD AV,L,02/18/2017,15:00:00,6470168,0001297496                                             
BEDFORD AV,L,02/18/2017,19:00:00,6471779,0001297710                                             
BEDFORD AV,L,02/18/2017,23:00:00,6473035,0001297861                                             
BEDFORD AV,L,02/19/2017,03:00:00,6473820,0001297983                                             
BEDFORD AV,L,02/19/2017,07:00:00,6473974,0001298048                                             
BEDFORD AV,L,02/19/2017,11:00:00,6474364,0001298229                                             
BEDFORD AV,L,02/19/2017,15:00:00,6475608,0001298439                                             
BEDFORD AV,L,02/19/2017,19:00:00,6477446,0001298633                                             
BEDFORD AV,L,02/19/2017,23:00:00,6478591,0001298743                                             
BEDFORD AV,L,02/20/2017,03:00:00,6478975,0001298855                                             
BEDFORD AV,L,02/20/2017,07:00:00,6479106,0001298966                                             
BEDFORD AV,L,02/20/2017,11:00:00,6480009,0001299121                                             
BEDFORD AV,L,02/20/2017,15:00:00,6481246,0001299274                                             
BEDFORD AV,L,02/20/2017,19:00:00,6482922,0001299430                                             
BEDFORD AV,L,02/20/2017,23:00:00,6483979,0001299564                                             
BEDFORD AV,L,02/21/2017,03:00:00,6484210,0001299620                                             
BEDFORD AV,L,02/21/2017,07:00:00,6484380,0001299765                                             
BEDFORD AV,L,02/21/2017,11:00:00,6486288,0001299859                                             
BEDFORD AV,L,02/21/2017,15:00:00,6487271,0001300009                                             
BEDFORD AV,L,02/21/2017,19:00:00,6488746,0001300261                                             
BEDFORD AV,L,02/21/2017,23:00:00,6489701,0001300550                                             
BEDFORD AV,L,02/22/2017,03:00:00,6489991,0001300604                                             
BEDFORD AV,L,02/22/2017,07:00:00,6490180,0001300733                                             
BEDFORD AV,L,02/22/2017,11:00:00,6491743,0001300830                                             
BEDFORD AV,L,02/22/2017,15:00:00,6492668,0001300961                                             
BEDFORD AV,L,02/22/2017,19:00:00,6493864,0001301209                                             
BEDFORD AV,L,02/22/2017,23:00:00,6494912,0001301522                                             
BEDFORD AV,L,02/23/2017,03:00:00,6495277,0001301595                                             
BEDFORD AV,L,02/23/2017,07:00:00,6495471,0001301731                                             
BEDFORD AV,L,02/23/2017,11:00:00,6497197,0001301807                                             
BEDFORD AV,L,02/23/2017,15:00:00,6498142,0001301946                                             
BEDFORD AV,L,02/23/2017,19:00:00,6499422,0001302229                                             
BEDFORD AV,L,02/23/2017,23:00:00,6499957,0001302490                                             
BEDFORD AV,L,02/24/2017,03:00:00,6500389,0001302576                                             
BEDFORD AV,L,02/24/2017,07:00:00,6500570,0001302700                                             
BEDFORD AV,L,02/24/2017,08:03:08,6500868,0001302732                                             
BEDFORD AV,L,02/24/2017,11:00:00,6502133,0001302849                                             
BEDFORD AV,L,02/24/2017,15:00:00,6502876,0001303084                                             
BEDFORD AV,L,02/24/2017,19:00:00,6504237,0001303358                                             
BEDFORD AV,L,02/24/2017,23:00:00,6505628,0001303595                                             
BEDFORD AV,L,02/18/2017,03:00:00,67324325,0016782722                                             
BEDFORD AV,L,02/18/2017,07:00:00,67324342,0016782723                                             
BEDFORD AV,L,02/18/2017,11:00:00,67324435,0016782724                                             
BEDFORD AV,L,02/18/2017,15:00:00,67324681,0016782727                                             
BEDFORD AV,L,02/18/2017,19:00:00,67324918,0016782736                                             
BEDFORD AV,L,02/18/2017,23:00:00,67325086,0016782739                                             
BEDFORD AV,L,02/19/2017,03:00:00,67325139,0016782741                                             
BEDFORD AV,L,02/19/2017,07:00:00,67325150,0016782741                                             
BEDFORD AV,L,02/19/2017,11:00:00,67325223,0016782747                                             
BEDFORD AV,L,02/19/2017,15:00:00,67325431,0016782751                                             
BEDFORD AV,L,02/19/2017,19:00:00,67325647,0016782758                                             
BEDFORD AV,L,02/19/2017,23:00:00,67325765,0016782761                                             
BEDFORD AV,L,02/20/2017,03:00:00,67325795,0016782762                                             
BEDFORD AV,L,02/20/2017,07:00:00,67325809,0016782762                                             
BEDFORD AV,L,02/20/2017,11:00:00,67326011,0016782764                                             
BEDFORD AV,L,02/20/2017,15:00:00,67326207,0016782769                                             
BEDFORD AV,L,02/20/2017,19:00:00,67326435,0016782774                                             
BEDFORD AV,L,02/20/2017,23:00:00,67326542,0016782776                                             
BEDFORD AV,L,02/21/2017,03:00:00,67326553,0016782776                                             
BEDFORD AV,L,02/21/2017,07:00:00,67326583,0016782777                                             
BEDFORD AV,L,02/21/2017,11:00:00,67327105,0016782777                                             
BEDFORD AV,L,02/21/2017,15:00:00,67327224,0016782779                                             
BEDFORD AV,L,02/21/2017,19:00:00,67327435,0016782781                                             
BEDFORD AV,L,02/21/2017,23:00:00,67327568,0016782786                                             
BEDFORD AV,L,02/22/2017,03:00:00,67327586,0016782787                                             
BEDFORD AV,L,02/22/2017,07:00:00,67327616,0016782788                                             
BEDFORD AV,L,02/22/2017,11:00:00,67328228,0016782792                                             
BEDFORD AV,L,02/22/2017,15:00:00,67328361,0016782793                                             
BEDFORD AV,L,02/22/2017,19:00:00,67328590,0016782802                                             
BEDFORD AV,L,02/22/2017,23:00:00,67328710,0016782814                                             
BEDFORD AV,L,02/23/2017,03:00:00,67328723,0016782817                                             
BEDFORD AV,L,02/23/2017,07:00:00,67328748,0016782817                                             
BEDFORD AV,L,02/23/2017,11:00:00,67329362,0016782818                                             
BEDFORD AV,L,02/23/2017,15:00:00,67329502,0016782825                                             
BEDFORD AV,L,02/23/2017,19:00:00,67329742,0016782833                                             
BEDFORD AV,L,02/23/2017,23:00:00,67329870,0016782838                                             
BEDFORD AV,L,02/24/2017,03:00:00,67329899,0016782839                                             
BEDFORD AV,L,02/24/2017,07:00:00,67329926,0016782840                                             
BEDFORD AV,L,02/24/2017,08:03:08,67330020,0016782841                                             
BEDFORD AV,L,02/24/2017,11:00:00,67330511,0016782843                                             
BEDFORD AV,L,02/24/2017,15:00:00,67330695,0016782850                                             
BEDFORD AV,L,02/24/2017,19:00:00,67330954,0016782863                                             
BEDFORD AV,L,02/24/2017,23:00:00,67331128,0016782873                                             
BEDFORD AV,L,02/18/2017,03:00:00,117463300,0000004763                                             
BEDFORD AV,L,02/18/2017,07:00:00,117463307,0000004763                                             
BEDFORD AV,L,02/18/2017,11:00:00,117463322,0000004765                                             
BEDFORD AV,L,02/18/2017,15:00:00,117463424,0000004783                                             
BEDFORD AV,L,02/18/2017,19:00:00,117463534,0000004817                                             
BEDFORD AV,L,02/18/2017,23:00:00,117463591,0000004832                                             
BEDFORD AV,L,02/19/2017,03:00:00,117463623,0000004839                                             
BEDFORD AV,L,02/19/2017,07:00:00,117463625,0000004841                                             
BEDFORD AV,L,02/19/2017,11:00:00,117463641,0000004846                                             
BEDFORD AV,L,02/19/2017,15:00:00,117463741,0000004861                                             
BEDFORD AV,L,02/19/2017,19:00:00,117463832,0000004896                                             
BEDFORD AV,L,02/19/2017,23:00:00,117463886,0000004906                                             
BEDFORD AV,L,02/20/2017,03:00:00,117463900,0000004909                                             
BEDFORD AV,L,02/20/2017,07:00:00,117463900,0000004909                                             
BEDFORD AV,L,02/20/2017,11:00:00,117463942,0000004917                                             
BEDFORD AV,L,02/20/2017,15:00:00,117464008,0000004929                                             
BEDFORD AV,L,02/20/2017,19:00:00,117464112,0000004955                                             
BEDFORD AV,L,02/20/2017,23:00:00,117464159,0000004961                                             
BEDFORD AV,L,02/21/2017,03:00:00,117464167,0000004964                                             
BEDFORD AV,L,02/21/2017,07:00:00,117464170,0000004964                                             
BEDFORD AV,L,02/21/2017,11:00:00,117464405,0000004968                                             
BEDFORD AV,L,02/21/2017,15:00:00,117464449,0000004974                                             
BEDFORD AV,L,02/21/2017,19:00:00,117464540,0000005013                                             
BEDFORD AV,L,02/21/2017,23:00:00,117464595,0000005034                                             
BEDFORD AV,L,02/22/2017,03:00:00,117464603,0000005034                                             
BEDFORD AV,L,02/22/2017,07:00:00,117464603,0000005034                                             
BEDFORD AV,L,02/22/2017,11:00:00,117464822,0000005042                                             
BEDFORD AV,L,02/22/2017,15:00:00,117464863,0000005048                                             
BEDFORD AV,L,02/22/2017,19:00:00,117464962,0000005105                                             
BEDFORD AV,L,02/22/2017,23:00:00,117465022,0000005135                                             
BEDFORD AV,L,02/23/2017,03:00:00,117465029,0000005141                                             
BEDFORD AV,L,02/23/2017,07:00:00,117465031,0000005141                                             
BEDFORD AV,L,02/23/2017,11:00:00,117465239,0000005149                                             
BEDFORD AV,L,02/23/2017,15:00:00,117465275,0000005158                                             
BEDFORD AV,L,02/23/2017,19:00:00,117465381,0000005206                                             
BEDFORD AV,L,02/23/2017,23:00:00,117465447,0000005234                                             
BEDFORD AV,L,02/24/2017,03:00:00,117465470,0000005240                                             
BEDFORD AV,L,02/24/2017,07:00:00,117465476,0000005240                                             
BEDFORD AV,L,02/24/2017,08:03:08,117465492,0000005240                                             
BEDFORD AV,L,02/24/2017,11:00:00,117465650,0000005246                                             
BEDFORD AV,L,02/24/2017,15:00:00,117465696,0000005262                                             
BEDFORD AV,L,02/24/2017,19:00:00,117465813,0000005321                                             
BEDFORD AV,L,02/24/2017,23:00:00,117465908,0000005359                                             
BEDFORD AV,L,02/18/2017,03:00:00,1176349,0002571256                                             
BEDFORD AV,L,02/18/2017,07:00:00,1176379,0002571298                                             
BEDFORD AV,L,02/18/2017,11:00:00,1176596,0002571553                                             
BEDFORD AV,L,02/18/2017,15:00:00,1176919,0002572523                                             
BEDFORD AV,L,02/18/2017,19:00:00,1177277,0002573747                                             
BEDFORD AV,L,02/18/2017,23:00:00,1177517,0002574784                                             
BEDFORD AV,L,02/19/2017,03:00:00,1177665,0002575103                                             
BEDFORD AV,L,02/19/2017,07:00:00,1177680,0002575145                                             
BEDFORD AV,L,02/19/2017,11:00:00,1177782,0002575301                                             
BEDFORD AV,L,02/19/2017,15:00:00,1178065,0002576307                                             
BEDFORD AV,L,02/19/2017,19:00:00,1178425,0002577276                                             
BEDFORD AV,L,02/19/2017,23:00:00,1178657,0002577939                                             
BEDFORD AV,L,02/20/2017,03:00:00,1178746,0002578119                                             
BEDFORD AV,L,02/20/2017,07:00:00,1178783,0002578178                                             
BEDFORD AV,L,02/20/2017,11:00:00,1179104,0002578500                                             
BEDFORD AV,L,02/20/2017,15:00:00,1179423,0002579242                                             
BEDFORD AV,L,02/20/2017,19:00:00,1179738,0002580380                                             
BEDFORD AV,L,02/20/2017,23:00:00,1179941,0002580997                                             
BEDFORD AV,L,02/21/2017,03:00:00,1179999,0002581101                                             
BEDFORD AV,L,02/21/2017,07:00:00,1180077,0002581181                                             
BEDFORD AV,L,02/21/2017,11:00:00,1180858,0002581638                                             
BEDFORD AV,L,02/21/2017,15:00:00,1181101,0002582086                                             
BEDFORD AV,L,02/21/2017,19:00:00,1181389,0002583264                                             
BEDFORD AV,L,02/21/2017,23:00:00,1181561,0002584203                                             
BEDFORD AV,L,02/22/2017,03:00:00,1181628,0002584321                                             
BEDFORD AV,L,02/22/2017,07:00:00,1181711,0002584407                                             
BEDFORD AV,L,02/22/2017,11:00:00,1182538,0002584884                                             
BEDFORD AV,L,02/22/2017,15:00:00,1182781,0002585371                                             
BEDFORD AV,L,02/22/2017,19:00:00,1183040,0002586653                                             
BEDFORD AV,L,02/22/2017,23:00:00,1183207,0002587708                                             
BEDFORD AV,L,02/23/2017,03:00:00,1183280,0002587860                                             
BEDFORD AV,L,02/23/2017,07:00:00,1183355,0002587942                                             
BEDFORD AV,L,02/23/2017,11:00:00,1184180,0002588410                                             
BEDFORD AV,L,02/23/2017,15:00:00,1184462,0002588948                                             
BEDFORD AV,L,02/23/2017,19:00:00,1184799,0002590316                                             
BEDFORD AV,L,02/23/2017,23:00:00,1184993,0002591440                                             
BEDFORD AV,L,02/24/2017,03:00:00,1185089,0002591660                                             
BEDFORD AV,L,02/24/2017,07:00:00,1185164,0002591742                                             
BEDFORD AV,L,02/24/2017,08:03:08,1185282,0002591840                                             
BEDFORD AV,L,02/24/2017,11:00:00,1185958,0002592234                                             
BEDFORD AV,L,02/24/2017,15:00:00,1186249,0002592858                                             
BEDFORD AV,L,02/24/2017,19:00:00,1186582,0002594357                                             
BEDFORD AV,L,02/24/2017,23:00:00,1186860,0002595566                                             
BEDFORD AV,L,02/18/2017,03:00:00,46048,0000093291                                             
BEDFORD AV,L,02/18/2017,07:00:00,46082,0000093340                                             
BEDFORD AV,L,02/18/2017,11:00:00,46216,0000093580                                             
BEDFORD AV,L,02/18/2017,15:00:00,46533,0000094414                                             
BEDFORD AV,L,02/18/2017,19:00:00,46851,0000095568                                             
BEDFORD AV,L,02/18/2017,23:00:00,47080,0000096500                                             
BEDFORD AV,L,02/19/2017,03:00:00,47205,0000096841                                             
BEDFORD AV,L,02/19/2017,07:00:00,47228,0000096886                                             
BEDFORD AV,L,02/19/2017,11:00:00,47326,0000097121                                             
BEDFORD AV,L,02/19/2017,15:00:00,47593,0000098078                                             
BEDFORD AV,L,02/19/2017,19:00:00,47878,0000099095                                             
BEDFORD AV,L,02/19/2017,23:00:00,48084,0000099680                                             
BEDFORD AV,L,02/20/2017,03:00:00,48159,0000099826                                             
BEDFORD AV,L,02/20/2017,07:00:00,48174,0000099883                                             
BEDFORD AV,L,02/20/2017,11:00:00,48399,0000100103                                             
BEDFORD AV,L,02/20/2017,15:00:00,48679,0000100717                                             
BEDFORD AV,L,02/20/2017,19:00:00,48974,0000101658                                             
BEDFORD AV,L,02/20/2017,23:00:00,49132,0000102148                                             
BEDFORD AV,L,02/21/2017,03:00:00,49175,0000102225                                             
BEDFORD AV,L,02/21/2017,07:00:00,49232,0000102288                                             
BEDFORD AV,L,02/21/2017,11:00:00,49935,0000102564                                             
BEDFORD AV,L,02/21/2017,15:00:00,50125,0000102954                                             
BEDFORD AV,L,02/21/2017,19:00:00,50384,0000103979                                             
BEDFORD AV,L,02/21/2017,23:00:00,50520,0000104859                                             
BEDFORD AV,L,02/22/2017,03:00:00,50571,0000104957                                             
BEDFORD AV,L,02/22/2017,07:00:00,50614,0000105023                                             
BEDFORD AV,L,02/22/2017,11:00:00,51292,0000105333                                             
BEDFORD AV,L,02/22/2017,15:00:00,51512,0000105723                                             
BEDFORD AV,L,02/22/2017,19:00:00,51803,0000106800                                             
BEDFORD AV,L,02/22/2017,23:00:00,51992,0000107732                                             
BEDFORD AV,L,02/23/2017,03:00:00,52039,0000107848                                             
BEDFORD AV,L,02/23/2017,07:00:00,52081,0000107917                                             
BEDFORD AV,L,02/23/2017,11:00:00,52854,0000108234                                             
BEDFORD AV,L,02/23/2017,15:00:00,53063,0000108632                                             
BEDFORD AV,L,02/23/2017,19:00:00,53384,0000109712                                             
BEDFORD AV,L,02/23/2017,23:00:00,53558,0000110733                                             
BEDFORD AV,L,02/24/2017,03:00:00,53642,0000110898                                             
BEDFORD AV,L,02/24/2017,07:00:00,53688,0000110963                                             
BEDFORD AV,L,02/24/2017,08:03:08,53795,0000111020                                             
BEDFORD AV,L,02/24/2017,11:00:00,54361,0000111334                                             
BEDFORD AV,L,02/24/2017,15:00:00,54588,0000111880                                             
BEDFORD AV,L,02/24/2017,19:00:00,54821,0000113208                                             
BEDFORD AV,L,02/24/2017,23:00:00,55024,0000114385                                             
BEDFORD AV,L,02/18/2017,03:00:00,939936,0002148537                                             
BEDFORD AV,L,02/18/2017,07:00:00,939959,0002148566                                             
BEDFORD AV,L,02/18/2017,11:00:00,940062,0002148740                                             
BEDFORD AV,L,02/18/2017,15:00:00,940326,0002149510                                             
BEDFORD AV,L,02/18/2017,19:00:00,940606,0002150553                                             
BEDFORD AV,L,02/18/2017,23:00:00,940844,0002151297                                             
BEDFORD AV,L,02/19/2017,03:00:00,940959,0002151595                                             
BEDFORD AV,L,02/19/2017,07:00:00,940973,0002151624                                             
BEDFORD AV,L,02/19/2017,11:00:00,941088,0002151807                                             
BEDFORD AV,L,02/19/2017,15:00:00,941336,0002152573                                             
BEDFORD AV,L,02/19/2017,19:00:00,941606,0002153407                                             
BEDFORD AV,L,02/19/2017,23:00:00,941800,0002153862                                             
BEDFORD AV,L,02/20/2017,03:00:00,941869,0002153985                                             
BEDFORD AV,L,02/20/2017,07:00:00,941887,0002154018                                             
BEDFORD AV,L,02/20/2017,11:00:00,942059,0002154192                                             
BEDFORD AV,L,02/20/2017,15:00:00,942282,0002154707                                             
BEDFORD AV,L,02/20/2017,19:00:00,942549,0002155536                                             
BEDFORD AV,L,02/20/2017,23:00:00,942665,0002155991                                             
BEDFORD AV,L,02/21/2017,03:00:00,942692,0002156060                                             
BEDFORD AV,L,02/21/2017,07:00:00,942727,0002156101                                             
BEDFORD AV,L,02/21/2017,11:00:00,943384,0002156320                                             
BEDFORD AV,L,02/21/2017,15:00:00,943523,0002156658                                             
BEDFORD AV,L,02/21/2017,19:00:00,943746,0002157635                                             
BEDFORD AV,L,02/21/2017,23:00:00,943870,0002158420                                             
BEDFORD AV,L,02/22/2017,03:00:00,943915,0002158500                                             
BEDFORD AV,L,02/22/2017,07:00:00,943955,0002158567                                             
BEDFORD AV,L,02/22/2017,11:00:00,944608,0002158740                                             
BEDFORD AV,L,02/22/2017,15:00:00,944769,0002159083                                             
BEDFORD AV,L,02/22/2017,19:00:00,944931,0002160112                                             
BEDFORD AV,L,02/22/2017,23:00:00,945043,0002160952                                             
BEDFORD AV,L,02/23/2017,03:00:00,945073,0002161086                                             
BEDFORD AV,L,02/23/2017,07:00:00,945098,0002161136                                             
BEDFORD AV,L,02/23/2017,11:00:00,945522,0002161292                                             
BEDFORD AV,L,02/23/2017,15:00:00,945681,0002161623                                             
BEDFORD AV,L,02/23/2017,19:00:00,945889,0002162614                                             
BEDFORD AV,L,02/23/2017,23:00:00,946041,0002163540                                             
BEDFORD AV,L,02/24/2017,03:00:00,946100,0002163677                                             
BEDFORD AV,L,02/24/2017,07:00:00,946125,0002163731                                             
BEDFORD AV,L,02/24/2017,08:03:08,946186,0002163772                                             
BEDFORD AV,L,02/24/2017,11:00:00,946538,0002163956                                             
BEDFORD AV,L,02/24/2017,15:00:00,946688,0002164385                                             
BEDFORD AV,L,02/24/2017,19:00:00,946916,0002165582                                             
BEDFORD AV,L,02/24/2017,23:00:00,947108,0002166619                                             
BEDFORD AV,L,02/18/2017,03:00:00,414962,0000476299                                             
BEDFORD AV,L,02/18/2017,07:00:00,414976,0000476321                                             
BEDFORD AV,L,02/18/2017,11:00:00,415174,0000476444                                             
BEDFORD AV,L,02/18/2017,15:00:00,415590,0000477009                                             
BEDFORD AV,L,02/18/2017,19:00:00,416067,0000477766                                             
BEDFORD AV,L,02/18/2017,23:00:00,416433,0000478254                                             
BEDFORD AV,L,02/19/2017,03:00:00,416596,0000478435                                             
BEDFORD AV,L,02/19/2017,07:00:00,416618,0000478455                                             
BEDFORD AV,L,02/19/2017,11:00:00,416767,0000478559                                             
BEDFORD AV,L,02/19/2017,15:00:00,417148,0000479149                                             
BEDFORD AV,L,02/19/2017,19:00:00,417587,0000479804                                             
BEDFORD AV,L,02/19/2017,23:00:00,417821,0000480226                                             
BEDFORD AV,L,02/20/2017,03:00:00,417890,0000480304                                             
BEDFORD AV,L,02/20/2017,07:00:00,417921,0000480338                                             
BEDFORD AV,L,02/20/2017,11:00:00,418266,0000480416                                             
BEDFORD AV,L,02/20/2017,15:00:00,418647,0000480713                                             
BEDFORD AV,L,02/20/2017,19:00:00,419067,0000481325                                             
BEDFORD AV,L,02/20/2017,23:00:00,419280,0000481664                                             
BEDFORD AV,L,02/21/2017,03:00:00,419308,0000481725                                             
BEDFORD AV,L,02/21/2017,07:00:00,419405,0000481753                                             
BEDFORD AV,L,02/21/2017,11:00:00,420295,0000481837                                             
BEDFORD AV,L,02/21/2017,15:00:00,420540,0000482051                                             
BEDFORD AV,L,02/21/2017,19:00:00,420894,0000482970                                             
BEDFORD AV,L,02/21/2017,23:00:00,421128,0000483681                                             
BEDFORD AV,L,02/22/2017,03:00:00,421164,0000483737                                             
BEDFORD AV,L,02/22/2017,07:00:00,421249,0000483765                                             
BEDFORD AV,L,02/22/2017,11:00:00,422182,0000483823                                             
BEDFORD AV,L,02/22/2017,15:00:00,422476,0000483999                                             
BEDFORD AV,L,02/22/2017,19:00:00,422839,0000484887                                             
BEDFORD AV,L,02/22/2017,23:00:00,423084,0000485673                                             
BEDFORD AV,L,02/23/2017,03:00:00,423138,0000485789                                             
BEDFORD AV,L,02/23/2017,07:00:00,423224,0000485823                                             
BEDFORD AV,L,02/23/2017,11:00:00,424213,0000485879                                             
BEDFORD AV,L,02/23/2017,15:00:00,424472,0000486116                                             
BEDFORD AV,L,02/23/2017,19:00:00,424871,0000486942                                             
BEDFORD AV,L,02/23/2017,23:00:00,425129,0000487715                                             
BEDFORD AV,L,02/24/2017,03:00:00,425220,0000487833                                             
BEDFORD AV,L,02/24/2017,07:00:00,425293,0000487872                                             
BEDFORD AV,L,02/24/2017,08:03:08,425457,0000487891                                             
BEDFORD AV,L,02/24/2017,11:00:00,426259,0000487942                                             
BEDFORD AV,L,02/24/2017,15:00:00,426565,0000488222                                             
BEDFORD AV,L,02/24/2017,19:00:00,427012,0000489259                                             
BEDFORD AV,L,02/24/2017,23:00:00,427385,0000490095                                             
